Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
240,Julian Gressel\acd47bc0,de GER,MFDF,D.C. United,26,1993,18.6,34.2,51.9,65.8,788.4,267.1,10.9,14.1,77.1,15.2,19.4,78.6,7.8,16.4,47.5,0.16,0.17,-0.01,2.1,2.96,1.34,0.54,4.19,Matches
241,Brian Gutiérrez\d88f31db,us USA,DFFW,Chicago Fire,16,2003,0.4,25,45,55.6,497.5,242.5,7.5,15,50,15,20,75,2.5,7.5,33.3,0,1.5,-1.5,5,5,5,0,7.5,Matches
242,Cristián Gutiérrez\6e56a4f2,cl CHI,DFMF,Vancouver,22,1997,7.4,47.3,60.1,78.7,859.7,366.1,22.4,24.7,90.7,18.5,21.8,85.1,5.81,11.4,51.2,0.14,0.2,-0.07,1.35,3.24,0.68,0.41,3.38,Matches
243,Andrew Gutman\b7a23251,us USA,DF,FC Cincinnati,23,1996,16,38.2,47.7,80.1,722.8,234.9,15.4,17.2,89.5,17.9,20.7,86.7,4.31,8,53.9,0,0.04,-0.04,0.69,2.13,0.44,0.13,2.5,Matches
244,Brad Guzan\d899e3bf,us USA,GK,Atlanta Utd,35,1984,23,32.3,40.4,79.8,987.1,551.7,3.83,3.96,96.7,14.8,15,98.8,13.4,21.2,63.1,0,0,0,0,0.35,0,0,0,Matches
245,Joe Gyau\3511b4f8,us USA,FWDF,FC Cincinnati,27,1992,19.9,28.4,34.9,81.4,433.4,89.6,15.7,17.7,88.6,10.9,13.1,83.1,1.26,2.31,54.3,0,0.07,-0.07,0.8,1.21,0.5,0.25,1.81,Matches
246,Nick Hagglund\39632554,us USA,DF,FC Cincinnati,27,1992,8.3,49.2,58.9,83.4,1106.7,381.9,12.7,14.5,87.5,27,29.6,91.1,9.28,14.2,65.3,0,0.02,-0.02,0.36,2.41,0.48,0.12,2.29,Matches
247,Marlon Hairston\1d531c57,us USA,MFDF,Minnesota Utd,25,1994,4.5,38.2,44.7,85.6,583.1,157.3,21.8,24.7,88.3,11.6,12.7,91.2,3.11,4,77.8,0,0.04,-0.04,0.67,1.78,0.22,0,2.67,Matches
248,Siad Haji\9212f1cb,so SOM,MF,San Jose,20,1999,0.6,66.7,71.7,93,1308.3,286.7,28.3,28.3,100,25,25,100,13.3,15,88.9,0,0.17,-0.17,3.33,1.67,0,0,11.7,Matches
249,Bill Hamid\012fc030,us USA,GK,D.C. United,29,1990,17,19.3,28.5,67.8,563.5,362.8,2.71,2.71,100,8.76,8.88,98.7,7.76,16.8,46.3,0,0,0,0,0,0,0,0,Matches
250,Jordan Hamilton\d80a3a57,ca CAN,FW,Columbus Crew,23,1996,0.2,20,35,57.1,205,45,10,15,66.7,5,15,33.3,0,0,,0,0,0,0,0,0,0,0,Matches
251,Niko Hansen\9bebd450,dk DEN,FWMF,Houston Dynamo,25,1994,8,20.6,28.8,71.7,342.1,86.9,11,13.8,80,7.38,10.4,71.1,1.88,2.88,65.2,0.13,0.16,-0.04,1,0.75,1.13,0.38,3,Matches
252,Carlos Harvey\3f18600c,pa PAN,MFFW,LA Galaxy,19,2000,1.2,31.7,35.8,88.4,594.2,115.8,12.5,14.2,88.2,13.3,15,88.9,3.33,4.17,80,0,0,0,0.83,3.33,0,0,0.83,Matches
253,Jordan Harvey\bb78f8a5,us USA,DF,Los Angeles FC,36,1984,8.4,47.5,58.3,81.4,877.5,302.7,20.1,21,96,22.6,26.9,84.1,4.4,8.81,50,0,0.04,-0.04,0.6,4.64,0.48,0.24,4.4,Matches
254,Thomas Hasal\86bac87b,ca CAN,GK,Vancouver,20,1999,8.4,23.1,33.2,69.5,749.8,418.2,2.98,2.98,100,9.17,9.4,97.5,11,20.8,52.6,0,0,0,0,0,0,0,0,Matches
255,Jacori Hayes\d2173b7b,us USA,MF,Minnesota Utd,24,1995,6.7,40.4,47.3,85.5,709.3,204.6,19.4,22.1,87.8,16.4,17.9,91.7,3.88,5.07,76.5,0.15,0.18,-0.03,1.04,5.82,0.6,0,3.43,Matches
256,Héber\d552c4a1,br BRA,FW,NYCFC,28,1991,9.9,21.2,27.5,77.2,325.1,45.3,11.8,14.1,83.6,5.76,7.68,75,2.02,2.73,74.1,0.2,0.18,0.02,1.41,1.11,0.51,0,1.11,Matches
257,Matt Hedges\5e2a4d0e,us USA,DF,FC Dallas,29,1990,17.1,48.1,55.3,86.9,1096.5,492,12.6,13.6,92.7,24,25.7,93.4,10.9,15.2,71.9,0,0.01,-0.01,0.23,3.22,0.12,0.06,2.87,Matches
258,Fabian Herbers\5cbf5ccd,de GER,MFFW,Chicago Fire,26,1993,15.1,30.5,39.9,76.6,450.6,122.2,18.3,21.9,83.9,8.94,11.7,76.3,2.12,2.98,71.1,0.07,0.19,-0.12,1.39,2.72,1.39,0.33,3.64,Matches
259,Felipe Hernandez\31a4d0b8,us USA,MF,Sporting KC,21,1998,8.7,16.6,22,75.4,267.2,69.2,8.28,10.1,81.8,6.32,7.59,83.3,1.15,3.22,35.7,0,0.05,-0.05,0.34,2.07,0.34,0,1.38,Matches
260,Javier Hernández\189cee7b,mx MEX,FW,LA Galaxy,31,1988,8.4,16.4,21.3,77.1,290.4,59.6,8.69,10.4,83.9,5.12,6.55,78.2,2.02,3.33,60.7,0,0.1,-0.1,0.71,2.14,0.48,0,2.02,Matches
261,Aaron Herrera\d86e3070,us USA,DF,Real Salt Lake,22,1997,19.9,45,57.4,78.4,971.3,317.2,16.1,17.7,90.7,20.3,23.9,84.9,8.34,13.7,60.8,0.05,0.09,-0.04,0.9,3.07,1.11,0.55,3.77,Matches
262,Federico Higuaín\ef8fc24c,ar ARG,MFFW,D.C. United,35,1984,1.8,67.2,87.8,76.6,1342.8,316.7,27.2,29.4,92.5,30,37.2,80.6,8.89,18.9,47.1,0,0.06,-0.06,1.11,10,1.11,0,8.89,Matches
263,Federico Higuaín\ef8fc24c,ar ARG,MFDF,Inter Miami,35,1984,0.3,80,100,80,1570,416.7,30,33.3,90,36.7,40,91.7,13.3,23.3,57.1,0,0,0,0,10,3.33,0,10,Matches
264,Gonzalo Higuaín\8a08491a,ar ARG,FW,Inter Miami,32,1987,8.9,27.2,32.8,82.9,583.3,95.7,11.7,13.4,87.4,8.54,10.4,81.7,6.63,7.64,86.8,0.22,0.15,0.08,1.24,2.47,1.12,0,3.15,Matches
265,Danny Hoesen\5ef1939b,nl NED,FW,San Jose,29,1991,2.8,15.4,25.7,59.7,249.3,36.4,8.57,11.1,77.4,5.71,10,57.1,0.71,2.14,33.3,0,0.04,-0.04,0.36,1.07,0.71,0.36,0.71,Matches
266,Ryan Hollingshead\28b58797,us USA,DFFW,FC Dallas,28,1991,19.2,39.4,48.4,81.4,725.9,227.7,16.9,19.9,84.8,17.9,20.2,88.4,4.11,6.88,59.8,0,0.12,-0.12,1.15,2.6,0.68,0.16,4.01,Matches
267,Erik Holt\3677d047,us USA,DF,Real Salt Lake,23,1996,4.3,46.5,56,83,1168.6,416.5,8.14,9.77,83.3,23.5,25.6,91.8,14.4,20,72.1,0,0,0,0,4.19,0.23,0,3.26,Matches
268,Shandon Hopeau\74828ac5,us USA,FWMF,Seattle,21,1998,0.9,31.1,40,77.8,457.8,68.9,20,25.6,78.3,10,11.1,90,1.11,1.11,100,0,0,0,0,2.22,0,0,1.11,Matches
269,Erik Hurtado\b11e6f2b,us USA,FW,Sporting KC,29,1990,4.2,18.3,23.1,79.4,237.1,29.5,11.7,13.3,87.5,4.05,5.24,77.3,0.95,1.43,66.7,0,0.02,-0.02,0.48,1.43,0.48,0.24,0.95,Matches
270,Emerson Hyndman\3be1a627,us USA,MF,Atlanta Utd,23,1996,15.3,47.6,52.9,89.9,931.6,236.4,19.1,20.3,94.2,20.1,21.5,93.6,7.39,9.61,76.9,0.07,0.09,-0.03,0.85,5.82,1.31,0.07,5.75,Matches
271,Miguel Ibarra\f6756592,us USA,FWDF,Seattle,29,1990,2.8,29.6,38.9,76.1,470.7,117.5,16.4,19.6,83.6,10.4,13.6,76.3,1.79,2.86,62.5,0,0,0,0,1.07,0,0,2.5,Matches
272,Sebastien Ibeagha\41ba8175,us USA,DF,NYCFC,28,1992,3.2,28.8,33.1,86.8,578.8,199.1,6.25,6.56,95.2,17.5,18.8,93.3,4.06,5.94,68.4,0,0,0,0,0.63,0,0,1.25,Matches
273,Milan Iloski\4f87c75f,us USA,FW,Real Salt Lake,20,1999,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,Matches
274,Ilsinho\aa8683ae,br BRA,FWMF,Philadelphia,34,1985,7.1,50.1,57,87.9,740,210.6,31.1,34.1,91.3,15.1,17.5,86.3,2.68,3.38,79.2,0.42,0.39,0.03,1.55,3.38,2.54,0,5.63,Matches
275,Hwang In-beom\92fa5d28,kr KOR,MF,Vancouver,23,1996,5,47.6,57.2,83.2,958,238.2,18.4,20,92,21.2,23.8,89.1,7.4,11.4,64.9,0.2,0.06,0.14,1.8,3.8,1.2,0,5.4,Matches
276,Emiliano Insúa\f3cccffe,ar ARG,DF,LA Galaxy,31,1989,20.9,37.3,46.7,79.7,647.3,302.3,18.3,20,91.6,15.4,19.2,80,3.35,6.36,52.6,0.1,0.1,0,1.1,2.87,0.91,0.57,3.68,Matches
277,Clint Irwin\c1205184,us USA,GK,Colorado Rapids,30,1989,4,22,30.3,72.7,635.5,393,5.5,5.5,100,7.25,8,90.6,9.25,16.8,55.2,0,0,0,0,0,0,0,0,Matches
278,Aljaž Ivačič\4d6e50d8,si SVN,GK,Portland Timbers,26,1993,2,21,34,61.8,647.5,378,3.5,3.5,100,9.5,9.5,100,7.5,20.5,36.6,0,0,0,0,0,0,0,0,Matches
279,Anthony Jackson-Hamel\c9871e2b,ca CAN,FWDF,Montreal Impact,26,1993,2.2,16.4,25.9,63.2,219.1,35,12.3,15.9,77.1,3.18,6.82,46.7,0.91,1.82,50,0,0.14,-0.14,0.45,0.45,0.45,0.45,0.91,Matches
280,Adam Jahn\6afa14fb,us USA,FW,Atlanta Utd,29,1991,11.9,16.6,22.1,75.3,244.8,27.6,10.2,12,84.6,4.96,6.97,71.1,1.01,1.68,60,0.08,0.03,0.06,0.59,0.76,0.42,0.08,0.84,Matches
281,Dejan Jakovic\01d36542,ca CAN,DF,Los Angeles FC,34,1985,11.9,49.9,55.2,90.4,1015.1,376.6,16.6,18.3,90.4,25.4,26.4,96.2,7.65,9.75,78.4,0,0.01,-0.01,0.25,3.7,0,0,3.87,Matches
282,Robin Jansson\8ca5c176,se SWE,DF,Orlando City,28,1991,22,38.3,42.7,89.7,881.6,287,8.55,9.09,94,21.5,22.5,95.4,7.82,10.4,75.4,0,0.01,-0.01,0.09,1.55,0,0,1.36,Matches
283,Franco Jara\413cce14,ar ARG,FW,FC Dallas,31,1988,15.3,15.1,19.9,76,241.4,33.8,7.58,9.08,83.5,5.42,6.8,79.8,1.37,1.96,70,0,0.08,-0.08,0.98,0.92,0.46,0,1.05,Matches
284,David Jensen\1739b660,dk DEN,GK,NY Red Bulls,27,1992,10.3,12.5,24.1,52,501.7,371.7,2.04,2.04,100,3.2,3.4,94.3,7.28,18.6,39.1,0,0,0,0,0.78,0,0,0,Matches
285,Hector Jiménez\2dc1e90e,us USA,DF,Columbus Crew,31,1988,4.2,39.3,48.8,80.5,748.8,256,16,17.4,91.8,18.3,21.4,85.6,4.76,8.1,58.8,0.24,0.14,0.1,1.9,1.9,1.43,0.48,4.29,Matches
286,Sam Johnson\c423d845,lr LBR,FW,Real Salt Lake,26,1993,3.7,12.7,21.1,60.3,174.1,20.8,7.57,11.6,65.1,3.51,5.68,61.9,0.81,1.62,50,0,0.05,-0.05,1.08,0.27,0.54,0,0.54,Matches
287,Sean Johnson\c164335e,us USA,GK,NYCFC,30,1989,23,25.1,33.6,74.7,692,387.8,4.13,4.13,100,13.5,13.7,98.7,7.3,15.6,46.9,0,0,0,0,0.22,0,0,0,Matches
288,Alistair Johnston\4fb17e20,ca CAN,DF,Nashville,21,1998,15.2,38.9,50.2,77.5,699,256.4,17.8,19.9,89.1,16.4,19.7,83.3,4.14,8.82,47,0,0.07,-0.07,0.86,2.11,0.92,0.33,2.63,Matches
289,DeJuan Jones\10d1139c,us USA,DF,New England,22,1997,12.6,46.3,60.7,76.2,830.1,369.4,22,25.4,86.6,18.9,23.4,80.7,4.68,9.13,51.3,0,0.06,-0.06,1.35,3.81,1.59,0.63,5.79,Matches
290,Derrick Jones\93c92d6c,us USA,MFFW,Nashville,22,1997,10.1,27.6,33.6,82.3,430.4,85.3,14.4,16.5,86.8,10.9,13.1,83.3,1.29,1.98,65,0.2,0.09,0.11,0.69,1.98,0.69,0.1,2.67,Matches
291,Joevin Jones\fc23d956,tt TRI,FWDF,Seattle,28,1991,9.2,44.2,50.8,87.2,734.1,230.3,22,23.7,92.7,18.2,20,90.8,3.04,4.35,70,0.22,0.03,0.18,0.43,1.96,0.65,0.22,2.28,Matches
292,Siem de Jong\cf2a6ace,nl NED,MFFW,FC Cincinnati,31,1989,8.8,21.3,28.2,75.4,424.5,94.8,8.75,10.3,84.6,9.43,12.3,76.9,2.61,4.2,62.2,0,0.05,-0.05,0.68,2.27,0,0,1.48,Matches
293,Judson\e1535f82,br BRA,MF,San Jose,26,1993,18.8,49.7,56.1,88.6,1144.1,244.5,14.3,16,89.7,22.6,24.5,92,12.7,14.8,85.7,0,0,0,0.11,3.78,0.11,0,2.45,Matches
294,Florian Jungwirth\f179c207,de GER,DF,San Jose,31,1989,17.9,50.4,57.2,88.2,1188.8,343.7,10.1,11.1,91,27.9,29.4,95.1,12.2,15.6,78.2,0,0.01,-0.01,0.22,3.3,0,0,2.91,Matches
295,Sam Junqua\91981d97,us USA,DFMF,Houston Dynamo,23,1996,2.8,26.1,36.1,72.3,426.1,145.7,13.6,15.7,86.4,8.93,13.2,67.6,2.14,4.29,50,0,0,0,0.36,1.79,0.36,0,2.86,Matches
296,Mathias Jørgensen\a854969f,dk DEN,FW,NY Red Bulls,19,2000,3,6.67,14.3,46.5,87.3,15.7,4.67,9.67,48.3,2,3.67,54.5,0,0.33,0,0,0.03,-0.03,0.33,0,0.33,0.33,0,Matches
297,Kaku\cb01ad74,py PAR,MF,NY Red Bulls,25,1995,12,37.5,54.8,68.4,664.2,269,18.9,23,82.2,12.4,18.7,66.5,5.25,10.5,50,0.25,0.3,-0.05,2.42,5.33,2.5,0.5,7.42,Matches
298,Brent Kallman\2b24702b,us USA,DF,Minnesota Utd,29,1990,3,29.7,37.7,78.8,674.7,246.7,9,11.7,77.1,15.3,17,90.2,5,8.67,57.7,0,0,0,0,3.33,0,0,2.33,Matches
299,Kei Kamara\6e3f3809,sl SLE,FW,Colorado Rapids,35,1984,5.8,20.9,26.2,79.6,330.5,38.3,12.2,14.8,82.6,6.9,8.45,81.6,1.72,1.9,90.9,0.17,0.09,0.09,1.38,1.72,0.34,0,1.38,Matches
300,Kei Kamara\6e3f3809,sl SLE,FW,Minnesota Utd,35,1984,5,18.6,24.6,75.6,289.2,58,10.6,13.2,80.3,4.4,6.4,68.8,2.6,3,86.7,0,0.16,-0.16,0.8,1.2,0.6,0,2.6,Matches
301,Ola Kamara\e134351a,no NOR,FW,D.C. United,30,1989,14.7,19.2,25.9,74.2,313,35.2,10.1,12,83.6,7.07,10,70.7,1.43,2.24,63.6,0,0.04,-0.04,0.61,1.29,0.27,0,0.82,Matches
302,Johan Kappelhof\465015a5,nl NED,DF,Chicago Fire,29,1990,2.2,29.5,39.5,74.7,640,172.3,9.09,10,90.9,15.5,16.8,91.9,4.55,11.4,40,0,0,0,0,1.82,0,0,0.91,Matches
303,Guram Kashia\a81f4896,ge GEO,DF,San Jose,32,1987,5.4,54.8,67,81.8,1378.3,417.6,10,11.7,85.7,28.3,32,88.4,16.1,22.4,71.9,0,0,0,0.19,4.81,0.19,0,2.96,Matches
304,Aleksandar Katai\d5127c3f,rs SRB,MFFW,LA Galaxy,28,1991,1.3,23.1,35.4,65.2,426.2,106.9,11.5,13.8,83.3,8.46,13.1,64.7,3.08,8.46,36.4,0,0.08,-0.08,0.77,0.77,1.54,0,3.08,Matches
305,Mark-Anthony Kaye\36a38acd,ca CAN,MF,Los Angeles FC,25,1994,12.1,54.5,65.1,83.8,992.3,305,25.1,28.4,88.4,22.5,26,86.6,6.36,9.17,69.4,0.33,0.23,0.1,2.15,6.12,1.32,0,7.69,Matches
306,Aboubacar Keita\85fbf1e4,us USA,DF,Columbus Crew,19,2000,10.5,46.3,51.5,89.8,1102.2,321.7,8.76,9.33,93.9,26.5,28,94.6,10.9,13.6,79.7,0,0,0,0,2.86,0.1,0,2.38,Matches
307,Jeremy Kelly\7636fa88,us USA,DF,Colorado Rapids,22,1997,2.8,63.2,70.7,89.4,1246.8,353.2,21.4,23.6,90.9,33.6,35.7,94,7.86,10,78.6,0.36,0.32,0.04,1.79,7.5,0.71,0.36,5.71,Matches
